date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:49	404924/404924	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2008:47:26%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/INSULATION-APLUS-1.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/INSULATION-APLUS-1.jpg	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:49	13393/13393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2008:49:41%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/buble-series-insulation-.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/buble-series-insulation-.jpg	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:50	50576/50576	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jun%202022%2007:47:29%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/aplus-woven-series-300x104.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/aplus-woven-series-300x104.png	(from https://depoaplus.com/aplus-woven/)
13:56:50	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1655823122	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-19915027.css	(from https://depoaplus.com/aplus-woven/)
13:56:52	115991/115991	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:56:49%20GMT	https://depoaplus.com/tag/aluminium-foil-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aluminium-foil-aplus/index.html	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:52	133693/133693	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:56:48%20GMT	https://depoaplus.com/category/insulation/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/category/insulation/index.html	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:54	116066/116066	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:56:49%20GMT	https://depoaplus.com/tag/aluminium-foil-atap-harga/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aluminium-foil-atap-harga/index.html	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:54	19369/19369	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:56:49%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/1162	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/1162.json	(from https://depoaplus.com/aplus-woven/)
13:56:54	116081/116081	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:56:51%20GMT	https://depoaplus.com/tag/aluminium-foil-atap-single/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aluminium-foil-atap-single/index.html	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:54	116186/116186	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:56:51%20GMT	https://depoaplus.com/tag/aluminium-foil-atap-rumah-terbaik/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aluminium-foil-atap-rumah-terbaik/index.html	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:56	2714/2714	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:56:53%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-woven%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed8bf1.json	(from https://depoaplus.com/aplus-woven/)
13:56:58	116081/116081	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:56:53%20GMT	https://depoaplus.com/tag/aluminium-foil-double-side/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aluminium-foil-double-side/index.html	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:58	116021/116021	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:56:54%20GMT	https://depoaplus.com/tag/aluminium-foil-genteng/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aluminium-foil-genteng/index.html	(from https://depoaplus.com/aplus-bubbles-series/)
13:56:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:56:55%20GMT	https://depoaplus.com/?p=1162	E:/WEBSITE/DEPO%20GADING/depoaplus.com/index7065.html	(from https://depoaplus.com/aplus-woven/)
13:56:58	918/918	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/aplus-woven/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/aplus-woven/feed/index.html	(from https://depoaplus.com/aplus-woven/)
13:56:59	2802/2802	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:56:57%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-woven%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedbadd	(from https://depoaplus.com/aplus-woven/)
13:56:59	109177/109177	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2008:04:12%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/aplus-woven-series.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/aplus-woven-series.jpg	(from https://depoaplus.com/aplus-woven/)
13:56:59	60097/60097	---M--	200	added ('OK')	image/png	date:Tue,%2025%20May%202021%2008:04:09%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/aplus-foil.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/aplus-foil.png	(from https://depoaplus.com/aplus-woven/)
13:57:01	27997/27997	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2008:04:04%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/aplus-woven-foil.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/aplus-woven-foil.jpg	(from https://depoaplus.com/aplus-woven/)
13:57:01	41205/41205	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2008:04:00%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/aplus-foil-2.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/aplus-foil-2.jpg	(from https://depoaplus.com/aplus-woven/)
13:57:01	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:57:52%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1953.css?ver=3.6.3.1629909271	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-195360e9.css	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:04	115886/115886	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:00%20GMT	https://depoaplus.com/tag/aplus-insulation/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aplus-insulation/index.html	(from https://depoaplus.com/aplus-woven/)
13:57:05	115811/115811	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:00%20GMT	https://depoaplus.com/tag/aplus-woven/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aplus-woven/index.html	(from https://depoaplus.com/aplus-woven/)
13:57:05	13303/13303	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:00%20GMT	https://depoaplus.com/wp-json/wp/v2/pages/1209	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/pages/1209.json	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:05	115931/115931	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:00%20GMT	https://depoaplus.com/tag/insulasi-atap-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/insulasi-atap-aplus/index.html	(from https://depoaplus.com/aplus-woven/)
13:57:06	2536/2536	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:04%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-metal-roofing%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed4487.json	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:57:04%20GMT	https://depoaplus.com/?p=1209	E:/WEBSITE/DEPO%20GADING/depoaplus.com/index80fa.html	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:07	2609/2609	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:57:05%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-metal-roofing%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed7ea1	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:07	3752/3752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:07:05%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-150x150.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-150x150.jpg	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:08	3140/3140	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:13:38%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/spandek-mini-aplus-150x150.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/spandek-mini-aplus-150x150.jpg	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:08	5638/5638	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:18:23%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/genteng-metal-pasir-aplus-150x150.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/genteng-metal-pasir-aplus-150x150.jpg	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:08	4089/4089	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:08:36%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/skrup-aplus-150x150.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/skrup-aplus-150x150.jpg	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:08	3638/3638	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:15:12%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/spandek-aplus-150x150.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/spandek-aplus-150x150.jpg	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:08	3769/3769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:10:03%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-aplus-150x150.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-aplus-150x150.jpg	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:09	5734/5734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:16:50%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/genteng-metal-roofing-aplus.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/genteng-metal-roofing-aplus.jpg	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:10	16740/16740	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jun%202022%2007:33:01%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/aplus-spandek-mini-300x237.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/aplus-spandek-mini-300x237.jpg	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:10	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1656060734	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-199152d6.css	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:12	164443/164443	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:08%20GMT	https://depoaplus.com/metal-roof-tile-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/metal-roof-tile-aplus/index.html	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:12	160822/160822	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:08%20GMT	https://depoaplus.com/spandek-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/spandek-aplus/index.html	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:12	157264/157264	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:08%20GMT	https://depoaplus.com/metal-roofing-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/metal-roofing-aplus/index.html	(from https://depoaplus.com/aplus-metal-roofing/)
13:57:12	14988/14988	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:09%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/1248	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/1248.json	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:13	2727/2727	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:11%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fspandek-mini-aplus%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed53ec.json	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:57:11%20GMT	https://depoaplus.com/?p=1248	E:/WEBSITE/DEPO%20GADING/depoaplus.com/indexfc76.html	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:14	2815/2815	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:57:12%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fspandek-mini-aplus%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed97f5	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:14	1098864/1098864	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2009:44:19%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/spandek-mini-aplus.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/spandek-mini-aplus.png	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:14	1275726/1275726	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2009:44:23%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/spandek-mini-aplus-2.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/spandek-mini-aplus-2.png	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:15	5551/5551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jun%202022%2007:33:54%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/spandek-mini-300x75.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/spandek-mini-300x75.jpg	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:17	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1656061448	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991b84a.css	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:19	116817/116817	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:16%20GMT	https://depoaplus.com/tag/jual-spandek-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-spandek-aplus/index.html	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:19	115798/115798	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:16%20GMT	https://depoaplus.com/tag/spandek-mini-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/spandek-mini-aplus/index.html	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:19	137792/137792	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:16%20GMT	https://depoaplus.com/category/atap/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/category/atap/index.html	(from https://depoaplus.com/spandek-mini-aplus/)
13:57:19	978/978	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/seng-gelombang-warna-aplus/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/seng-gelombang-warna-aplus/feed/index.html	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:20	13873/13873	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:18%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/1236	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/1236.json	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:21	2741/2741	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:19%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fseng-gelombang-warna-aplus%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedb95c.json	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:57:19%20GMT	https://depoaplus.com/?p=1236	E:/WEBSITE/DEPO%20GADING/depoaplus.com/indexd2ec.html	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:25	2828/2828	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:57:20%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fseng-gelombang-warna-aplus%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed9f5e	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:26	1065210/1065210	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2009:32:38%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-warna-aplus.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-warna-aplus.png	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:26	47034/47034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2009:34:01%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-aplus-2.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-aplus-2.jpg	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:26	64693/64693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2009:35:07%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-aplus-3.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/seng-gelombang-aplus-3.jpg	(from https://depoaplus.com/seng-gelombang-warna-aplus/)
13:57:26	173934/173934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2009:06:49%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner-2.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner-2.jpg	(from https://depoaplus.com/aplus-deck/)
13:57:27	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1656062052	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991bade.css	(from https://depoaplus.com/aplus-deck/)
13:57:28	18563/18563	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:26%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/1224	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/1224.json	(from https://depoaplus.com/aplus-deck/)
13:57:28	927/927	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/aplus-deck/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/aplus-deck/feed/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:29	2795/2795	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:27%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-deck%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed49f8.json	(from https://depoaplus.com/aplus-deck/)
13:57:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:57:27%20GMT	https://depoaplus.com/?p=1224	E:/WEBSITE/DEPO%20GADING/depoaplus.com/index744c.html	(from https://depoaplus.com/aplus-deck/)
13:57:30	2916/2916	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:57:28%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-deck%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedc8b5	(from https://depoaplus.com/aplus-deck/)
13:57:30	1265232/1265232	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2009:07:56%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner.png	(from https://depoaplus.com/aplus-deck/)
13:57:30	72332/72332	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2009:06:50%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner-3.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner-3.jpg	(from https://depoaplus.com/aplus-deck/)
13:57:31	20323/20323	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2009:07:07%20GMT	https://depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner-4.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/06/bondek-bondek-Aplus-deck-banner-4.jpg	(from https://depoaplus.com/aplus-deck/)
13:57:31	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:57:52%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1953.css?ver=3.6.3.1624535199	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-19537edd.css	(from https://depoaplus.com/cabang/)
13:57:34	116449/116449	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:30%20GMT	https://depoaplus.com/tag/agen-bondek/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/agen-bondek/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:34	116575/116575	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:30%20GMT	https://depoaplus.com/tag/distributor-bondek/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/distributor-bondek/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:34	116431/116431	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:30%20GMT	https://depoaplus.com/tag/aplus-deck/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aplus-deck/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:35	7956/7956	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:30%20GMT	https://depoaplus.com/wp-json/wp/v2/pages/692	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/pages/692.json	(from https://depoaplus.com/cabang/)
13:57:37	2471/2471	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:57:34%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fcabang%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed441a.json	(from https://depoaplus.com/cabang/)
13:57:37	116575/116575	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:34%20GMT	https://depoaplus.com/tag/harga-bondek-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/harga-bondek-aplus/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:37	116575/116575	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:34%20GMT	https://depoaplus.com/tag/jual-bondeck-murah/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-bondeck-murah/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:37	116557/116557	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:34%20GMT	https://depoaplus.com/tag/jual-bondek-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-bondek-aplus/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:40	2544/2544	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:57:36%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fcabang%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedb3e8	(from https://depoaplus.com/cabang/)
13:57:40	116557/116557	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:36%20GMT	https://depoaplus.com/tag/jual-bondek-murah/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-bondek-murah/index.html	(from https://depoaplus.com/aplus-deck/)
13:57:40	116503/116503	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:57:37%20GMT	https://depoaplus.com/tag/jual-floordeck/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-floordeck/index.html	(from https://depoaplus.com/aplus-deck/)
